amount,merchantName,transactionType,paymentMethod,deviceType,location,currency,hourOfDay,isWeekend,fraud
37857,Flipkart,Purchase,Debit Card,Tablet,Bangalore,INR,15,0,0
17371,Reliance Digital,Deposit,Credit Card,Tablet,Mumbai,INR,14,1,0
12372,Amazon India,Transfer,UPI,Mobile,Chennai,INR,0,0,1
29315,Flipkart,Deposit,Credit Card,Mobile,Delhi,INR,20,1,0
15483,Myntra,Transfer,UPI,Tablet,Chennai,INR,14,0,0
26466,Myntra,Withdrawal,Net Banking,Tablet,Mumbai,INR,18,1,0
44145,Amazon India,Withdrawal,UPI,Mobile,Chennai,INR,1,1,1
18770,Amazon India,Withdrawal,Credit Card,Mobile,Bangalore,INR,11,1,0
8550,Myntra,Withdrawal,Wallet,Mobile,Mumbai,INR,5,1,0
33021,Myntra,Transfer,Net Banking,Tablet,Mumbai,INR,21,0,1
40427,Flipkart,Withdrawal,Net Banking,Desktop,Mumbai,INR,0,1,1
44343,Amazon India,Transfer,Debit Card,Desktop,Mumbai,INR,4,0,1
40884,Myntra,Transfer,Net Banking,Tablet,Delhi,INR,6,1,1
1761,Zomato,Transfer,Debit Card,Tablet,Delhi,INR,7,0,0
31660,Amazon India,Purchase,UPI,Tablet,Bangalore,INR,17,0,0
23892,Amazon India,Withdrawal,Debit Card,Desktop,Hyderabad,INR,8,1,0
24628,Flipkart,Deposit,Debit Card,Tablet,Chennai,INR,16,0,0
25952,Amazon India,Purchase,Net Banking,Mobile,Mumbai,INR,8,0,0
13507,Flipkart,Transfer,Debit Card,Mobile,Hyderabad,INR,14,1,0
46382,Flipkart,Transfer,UPI,Desktop,Bangalore,INR,19,0,1
43440,Swiggy,Deposit,Credit Card,Tablet,Bangalore,INR,16,0,0
28381,Flipkart,Purchase,Net Banking,Mobile,Bangalore,INR,19,0,0
18221,Amazon India,Transfer,Wallet,Tablet,Hyderabad,INR,19,0,0
13513,Flipkart,Withdrawal,UPI,Mobile,Bangalore,INR,5,0,0
23527,Amazon India,Transfer,UPI,Tablet,Bangalore,INR,16,1,1
20181,Swiggy,Deposit,Wallet,Desktop,Mumbai,INR,13,1,0
15355,Myntra,Deposit,Wallet,Mobile,Chennai,INR,13,1,0
49626,Reliance Digital,Transfer,Credit Card,Desktop,Delhi,INR,21,0,1
37294,Zomato,Withdrawal,Net Banking,Desktop,Hyderabad,INR,21,0,0
36425,Myntra,Transfer,Debit Card,Mobile,Chennai,INR,16,1,1
29521,Flipkart,Purchase,Net Banking,Tablet,Hyderabad,INR,19,1,0
23469,Flipkart,Deposit,Net Banking,Desktop,Delhi,INR,4,1,0
5048,Swiggy,Deposit,Net Banking,Desktop,Delhi,INR,20,0,0
9913,Reliance Digital,Deposit,UPI,Mobile,Chennai,INR,18,1,0
27093,Myntra,Withdrawal,Credit Card,Tablet,Delhi,INR,15,1,0
33361,Myntra,Transfer,Net Banking,Tablet,Mumbai,INR,13,1,1
32277,Flipkart,Transfer,Wallet,Desktop,Hyderabad,INR,1,0,1
48421,Zomato,Purchase,Debit Card,Tablet,Hyderabad,INR,6,1,0
13359,Myntra,Deposit,Wallet,Mobile,Bangalore,INR,12,0,0
41410,Reliance Digital,Deposit,UPI,Desktop,Chennai,INR,20,0,0
23897,Flipkart,Deposit,UPI,Mobile,Delhi,INR,3,0,0
38472,Amazon India,Purchase,Net Banking,Mobile,Hyderabad,INR,21,0,1
33537,Flipkart,Deposit,Debit Card,Tablet,Delhi,INR,5,1,1
23114,Myntra,Deposit,UPI,Desktop,Delhi,INR,13,1,0
29914,Zomato,Withdrawal,Wallet,Tablet,Bangalore,INR,9,1,0
6271,Zomato,Transfer,UPI,Tablet,Mumbai,INR,11,1,1
10378,Zomato,Transfer,Net Banking,Desktop,Chennai,INR,4,1,1
42881,Swiggy,Purchase,Net Banking,Tablet,Hyderabad,INR,12,0,0
44305,Zomato,Deposit,Net Banking,Desktop,Delhi,INR,9,1,0
19728,Swiggy,Transfer,Net Banking,Desktop,Mumbai,INR,21,0,0
26340,Myntra,Transfer,Credit Card,Mobile,Chennai,INR,9,1,1
37531,Swiggy,Purchase,Wallet,Mobile,Bangalore,INR,20,0,0
29090,Flipkart,Withdrawal,UPI,Tablet,Mumbai,INR,23,0,0
32569,Reliance Digital,Purchase,Net Banking,Tablet,Delhi,INR,6,0,0
23811,Swiggy,Transfer,Debit Card,Tablet,Hyderabad,INR,12,0,0
1802,Swiggy,Deposit,Debit Card,Mobile,Delhi,INR,4,0,0
39209,Myntra,Purchase,Credit Card,Tablet,Chennai,INR,10,0,1
18691,Flipkart,Withdrawal,Net Banking,Desktop,Hyderabad,INR,0,0,0
28264,Swiggy,Purchase,UPI,Desktop,Hyderabad,INR,17,1,0
2470,Flipkart,Withdrawal,Wallet,Desktop,Bangalore,INR,5,0,0
28040,Amazon India,Purchase,Debit Card,Mobile,Mumbai,INR,3,1,1
4332,Zomato,Purchase,Debit Card,Mobile,Hyderabad,INR,3,1,0
40762,Zomato,Purchase,UPI,Desktop,Chennai,INR,14,1,0
35536,Flipkart,Withdrawal,Debit Card,Mobile,Bangalore,INR,7,0,0
4683,Reliance Digital,Deposit,Net Banking,Tablet,Hyderabad,INR,21,1,0
214,Flipkart,Deposit,Net Banking,Desktop,Bangalore,INR,8,1,0
25767,Myntra,Transfer,Wallet,Desktop,Mumbai,INR,14,1,0
15466,Flipkart,Withdrawal,Credit Card,Tablet,Delhi,INR,3,0,0
266,Reliance Digital,Withdrawal,Credit Card,Desktop,Mumbai,INR,0,1,1
34417,Swiggy,Transfer,Wallet,Desktop,Mumbai,INR,23,1,1
30888,Myntra,Withdrawal,Debit Card,Mobile,Bangalore,INR,13,1,1
16641,Reliance Digital,Deposit,UPI,Mobile,Chennai,INR,9,1,0
14589,Zomato,Deposit,Credit Card,Desktop,Chennai,INR,8,0,0
41687,Swiggy,Withdrawal,Credit Card,Tablet,Chennai,INR,5,0,0
35507,Myntra,Deposit,Wallet,Mobile,Delhi,INR,8,1,0
4720,Myntra,Withdrawal,Debit Card,Desktop,Bangalore,INR,23,1,0
15114,Myntra,Deposit,Wallet,Desktop,Mumbai,INR,4,0,0
3869,Zomato,Purchase,Debit Card,Mobile,Bangalore,INR,7,1,0
28426,Zomato,Purchase,UPI,Tablet,Bangalore,INR,21,0,0
45851,Zomato,Withdrawal,Credit Card,Mobile,Bangalore,INR,15,0,0
23889,Swiggy,Deposit,Wallet,Tablet,Bangalore,INR,2,1,0
13691,Myntra,Purchase,Debit Card,Desktop,Mumbai,INR,21,0,0
19655,Zomato,Deposit,Credit Card,Mobile,Chennai,INR,1,0,0
1808,Amazon India,Withdrawal,UPI,Mobile,Bangalore,INR,3,1,0
38385,Amazon India,Deposit,Net Banking,Desktop,Chennai,INR,6,1,1
24203,Flipkart,Withdrawal,Net Banking,Desktop,Mumbai,INR,21,1,0
18787,Zomato,Withdrawal,Credit Card,Tablet,Mumbai,INR,20,1,0
36635,Reliance Digital,Withdrawal,Net Banking,Mobile,Delhi,INR,7,0,0
48672,Flipkart,Withdrawal,Net Banking,Mobile,Delhi,INR,20,0,0
30248,Zomato,Deposit,Net Banking,Desktop,Bangalore,INR,5,1,1
30377,Zomato,Withdrawal,UPI,Desktop,Delhi,INR,13,0,0
9087,Zomato,Deposit,Net Banking,Mobile,Chennai,INR,18,1,0
25031,Zomato,Purchase,Wallet,Desktop,Bangalore,INR,1,1,1
35673,Reliance Digital,Purchase,Net Banking,Tablet,Mumbai,INR,16,0,0
41371,Amazon India,Transfer,Net Banking,Mobile,Bangalore,INR,20,1,1
7878,Swiggy,Purchase,UPI,Mobile,Delhi,INR,12,1,0
7235,Reliance Digital,Withdrawal,Net Banking,Mobile,Delhi,INR,20,1,0
43213,Zomato,Transfer,Credit Card,Mobile,Delhi,INR,9,0,1
5504,Amazon India,Deposit,Credit Card,Mobile,Bangalore,INR,4,0,0
26443,Zomato,Purchase,Net Banking,Desktop,Hyderabad,INR,14,1,0
19313,Swiggy,Transfer,Wallet,Desktop,Mumbai,INR,23,0,0
42570,Reliance Digital,Purchase,UPI,Mobile,Mumbai,INR,15,1,0
9786,Amazon India,Transfer,Debit Card,Tablet,Hyderabad,INR,11,0,0
16740,Myntra,Withdrawal,Wallet,Mobile,Hyderabad,INR,16,0,0
25291,Reliance Digital,Transfer,Wallet,Tablet,Bangalore,INR,3,1,1
33625,Reliance Digital,Transfer,Credit Card,Tablet,Hyderabad,INR,5,1,1
13875,Myntra,Purchase,UPI,Tablet,Mumbai,INR,8,0,0
4528,Amazon India,Deposit,Net Banking,Mobile,Bangalore,INR,1,1,1
10615,Swiggy,Purchase,Debit Card,Mobile,Chennai,INR,21,1,0
43337,Reliance Digital,Purchase,Debit Card,Tablet,Chennai,INR,8,1,0
3458,Swiggy,Deposit,Debit Card,Mobile,Chennai,INR,23,1,0
21523,Swiggy,Transfer,Debit Card,Mobile,Bangalore,INR,22,0,0
20357,Swiggy,Deposit,Credit Card,Mobile,Mumbai,INR,15,1,0
26054,Swiggy,Deposit,Debit Card,Tablet,Chennai,INR,22,1,0
48044,Amazon India,Deposit,Net Banking,Tablet,Bangalore,INR,13,1,0
34999,Swiggy,Withdrawal,Credit Card,Tablet,Bangalore,INR,11,0,0
15717,Zomato,Deposit,Debit Card,Mobile,Delhi,INR,18,1,0
39529,Amazon India,Withdrawal,Net Banking,Mobile,Delhi,INR,0,1,1
20869,Zomato,Deposit,Wallet,Mobile,Hyderabad,INR,2,0,0
49222,Myntra,Withdrawal,UPI,Mobile,Hyderabad,INR,11,0,1
37051,Myntra,Deposit,Debit Card,Mobile,Chennai,INR,6,0,0
42273,Flipkart,Transfer,UPI,Mobile,Delhi,INR,22,0,0
12530,Flipkart,Purchase,Net Banking,Mobile,Delhi,INR,1,0,0
23338,Flipkart,Purchase,Wallet,Mobile,Mumbai,INR,22,1,0
16536,Myntra,Purchase,Debit Card,Desktop,Hyderabad,INR,23,1,0
9356,Myntra,Withdrawal,Credit Card,Tablet,Bangalore,INR,23,1,0
19996,Reliance Digital,Deposit,Debit Card,Mobile,Bangalore,INR,0,1,0
2361,Swiggy,Transfer,UPI,Tablet,Mumbai,INR,18,0,0
49394,Zomato,Withdrawal,Debit Card,Desktop,Mumbai,INR,5,0,1
3117,Flipkart,Purchase,Net Banking,Tablet,Mumbai,INR,5,1,0
26972,Myntra,Withdrawal,UPI,Desktop,Bangalore,INR,18,0,0
5190,Zomato,Deposit,Credit Card,Mobile,Mumbai,INR,11,0,0
37950,Zomato,Withdrawal,Debit Card,Mobile,Mumbai,INR,20,0,0
11272,Swiggy,Purchase,Net Banking,Desktop,Bangalore,INR,16,1,0
9743,Myntra,Transfer,Net Banking,Mobile,Chennai,INR,5,0,0
3949,Myntra,Transfer,Wallet,Mobile,Chennai,INR,19,1,0
30667,Reliance Digital,Purchase,UPI,Mobile,Mumbai,INR,6,1,1
26119,Zomato,Deposit,Credit Card,Tablet,Mumbai,INR,3,1,1
24885,Reliance Digital,Withdrawal,UPI,Tablet,Bangalore,INR,1,0,0
4325,Flipkart,Purchase,Wallet,Desktop,Hyderabad,INR,14,0,0
15650,Myntra,Transfer,Debit Card,Mobile,Bangalore,INR,13,0,0
44386,Zomato,Transfer,Debit Card,Tablet,Hyderabad,INR,2,0,1
36778,Flipkart,Deposit,Net Banking,Desktop,Chennai,INR,5,0,0
35522,Zomato,Withdrawal,Wallet,Tablet,Hyderabad,INR,21,0,0
32197,Myntra,Withdrawal,Net Banking,Desktop,Hyderabad,INR,7,0,0
42772,Amazon India,Transfer,Wallet,Tablet,Hyderabad,INR,12,0,0
16604,Reliance Digital,Deposit,Net Banking,Desktop,Bangalore,INR,7,1,0
28481,Myntra,Purchase,Debit Card,Desktop,Mumbai,INR,22,0,0
30555,Amazon India,Deposit,Net Banking,Tablet,Hyderabad,INR,13,0,0
29583,Amazon India,Deposit,UPI,Mobile,Mumbai,INR,11,0,0
767,Swiggy,Transfer,Net Banking,Mobile,Delhi,INR,19,1,0
10874,Zomato,Deposit,Wallet,Tablet,Mumbai,INR,6,1,0
11868,Zomato,Transfer,UPI,Desktop,Bangalore,INR,18,0,0
10025,Swiggy,Purchase,Debit Card,Mobile,Mumbai,INR,2,0,0
5226,Myntra,Deposit,Credit Card,Tablet,Chennai,INR,10,1,0
3683,Zomato,Transfer,UPI,Tablet,Chennai,INR,14,0,0
36113,Myntra,Withdrawal,UPI,Mobile,Mumbai,INR,14,0,0
7137,Reliance Digital,Purchase,Wallet,Tablet,Hyderabad,INR,6,1,0
44472,Zomato,Transfer,Net Banking,Desktop,Bangalore,INR,17,1,1
21727,Myntra,Deposit,Net Banking,Mobile,Delhi,INR,0,0,0
6237,Zomato,Transfer,Credit Card,Mobile,Chennai,INR,22,1,0
42014,Swiggy,Purchase,Wallet,Mobile,Bangalore,INR,16,0,0
33103,Zomato,Transfer,Net Banking,Desktop,Mumbai,INR,13,0,0
40618,Myntra,Withdrawal,Wallet,Desktop,Delhi,INR,12,1,1
39467,Amazon India,Purchase,UPI,Mobile,Delhi,INR,15,1,0
36868,Zomato,Purchase,UPI,Desktop,Hyderabad,INR,16,1,0
31473,Flipkart,Transfer,UPI,Tablet,Delhi,INR,21,0,1
37121,Myntra,Withdrawal,Debit Card,Tablet,Bangalore,INR,8,1,1
2405,Reliance Digital,Purchase,Net Banking,Desktop,Bangalore,INR,9,1,0
5241,Zomato,Purchase,UPI,Tablet,Chennai,INR,10,1,0
13774,Flipkart,Deposit,Debit Card,Desktop,Hyderabad,INR,18,0,0
14259,Amazon India,Withdrawal,Wallet,Mobile,Mumbai,INR,8,1,0
7944,Reliance Digital,Transfer,UPI,Desktop,Delhi,INR,20,0,0
47911,Myntra,Purchase,UPI,Desktop,Mumbai,INR,13,1,1
34823,Flipkart,Deposit,UPI,Desktop,Chennai,INR,14,0,0
31408,Amazon India,Deposit,Net Banking,Tablet,Hyderabad,INR,18,0,0
18822,Zomato,Transfer,Wallet,Mobile,Chennai,INR,20,1,0
39334,Zomato,Purchase,UPI,Desktop,Mumbai,INR,3,0,1
18123,Flipkart,Transfer,Wallet,Tablet,Bangalore,INR,20,0,0
6667,Myntra,Withdrawal,UPI,Mobile,Bangalore,INR,5,0,0
6550,Reliance Digital,Deposit,Wallet,Mobile,Hyderabad,INR,17,1,0
30014,Zomato,Purchase,Debit Card,Mobile,Chennai,INR,3,1,1
39553,Swiggy,Purchase,Debit Card,Tablet,Chennai,INR,1,1,1
9578,Myntra,Transfer,Wallet,Desktop,Hyderabad,INR,6,0,0
2374,Flipkart,Transfer,Wallet,Tablet,Hyderabad,INR,0,1,0
1141,Reliance Digital,Deposit,Net Banking,Mobile,Delhi,INR,0,0,0
32422,Flipkart,Purchase,Debit Card,Mobile,Mumbai,INR,14,1,1
3617,Reliance Digital,Deposit,Wallet,Desktop,Bangalore,INR,1,0,0
3541,Amazon India,Transfer,Wallet,Tablet,Delhi,INR,9,0,0
49441,Myntra,Withdrawal,Credit Card,Mobile,Hyderabad,INR,2,1,1
21984,Myntra,Withdrawal,Debit Card,Tablet,Chennai,INR,15,0,0
16368,Flipkart,Purchase,Credit Card,Desktop,Mumbai,INR,11,1,0
31690,Flipkart,Deposit,Credit Card,Desktop,Delhi,INR,16,0,1
46633,Zomato,Deposit,Wallet,Desktop,Delhi,INR,21,0,0
2689,Amazon India,Deposit,Wallet,Desktop,Mumbai,INR,22,1,0
41891,Amazon India,Deposit,UPI,Desktop,Hyderabad,INR,4,0,1
2573,Zomato,Purchase,Net Banking,Tablet,Mumbai,INR,3,0,0
30718,Swiggy,Deposit,Debit Card,Mobile,Mumbai,INR,0,1,1
40372,Reliance Digital,Transfer,Debit Card,Tablet,Chennai,INR,13,0,1
36546,Flipkart,Transfer,Credit Card,Mobile,Hyderabad,INR,23,0,1
12116,Zomato,Deposit,Debit Card,Mobile,Mumbai,INR,11,1,0
21358,Swiggy,Purchase,UPI,Desktop,Bangalore,INR,9,1,0
6246,Flipkart,Purchase,Wallet,Mobile,Delhi,INR,21,1,0
10579,Myntra,Purchase,Debit Card,Desktop,Bangalore,INR,14,1,0
39585,Zomato,Purchase,Net Banking,Mobile,Hyderabad,INR,20,1,0
13578,Reliance Digital,Withdrawal,Wallet,Desktop,Mumbai,INR,19,1,0
29911,Flipkart,Withdrawal,Credit Card,Mobile,Mumbai,INR,18,1,0
19680,Reliance Digital,Withdrawal,Net Banking,Desktop,Chennai,INR,21,1,0
35663,Amazon India,Purchase,UPI,Mobile,Chennai,INR,5,1,1
14880,Reliance Digital,Deposit,Wallet,Mobile,Bangalore,INR,15,1,0
39173,Amazon India,Withdrawal,Net Banking,Desktop,Chennai,INR,10,1,1
48539,Myntra,Deposit,Debit Card,Desktop,Chennai,INR,21,1,1
32542,Amazon India,Deposit,Debit Card,Mobile,Delhi,INR,22,0,0
34031,Swiggy,Withdrawal,Credit Card,Mobile,Chennai,INR,7,0,0
43298,Flipkart,Deposit,UPI,Tablet,Bangalore,INR,13,1,1
47068,Flipkart,Withdrawal,Credit Card,Mobile,Chennai,INR,23,0,1
12856,Zomato,Transfer,Wallet,Mobile,Chennai,INR,13,0,0
27773,Reliance Digital,Purchase,Wallet,Desktop,Chennai,INR,12,1,0
44374,Zomato,Transfer,UPI,Mobile,Bangalore,INR,2,1,1
34861,Amazon India,Deposit,Net Banking,Tablet,Delhi,INR,15,1,0
25802,Zomato,Transfer,Debit Card,Mobile,Bangalore,INR,2,1,1
49332,Myntra,Withdrawal,Wallet,Mobile,Chennai,INR,14,1,1
31452,Zomato,Transfer,Net Banking,Desktop,Chennai,INR,13,0,1
31661,Swiggy,Withdrawal,Wallet,Desktop,Hyderabad,INR,9,1,0
47536,Swiggy,Deposit,Net Banking,Mobile,Chennai,INR,18,0,0
47954,Amazon India,Transfer,UPI,Tablet,Bangalore,INR,8,1,1
39264,Swiggy,Deposit,Wallet,Desktop,Bangalore,INR,10,0,1
26483,Swiggy,Deposit,Net Banking,Mobile,Chennai,INR,15,1,0
49693,Reliance Digital,Withdrawal,Credit Card,Mobile,Bangalore,INR,19,0,1
39047,Zomato,Withdrawal,Wallet,Tablet,Bangalore,INR,16,1,1
34156,Reliance Digital,Withdrawal,Net Banking,Mobile,Delhi,INR,4,0,0
4699,Amazon India,Deposit,Net Banking,Mobile,Delhi,INR,19,0,0
25669,Reliance Digital,Withdrawal,Credit Card,Tablet,Mumbai,INR,20,0,0
5409,Flipkart,Purchase,Net Banking,Tablet,Delhi,INR,20,0,0
22280,Myntra,Transfer,Wallet,Tablet,Mumbai,INR,9,1,1
5683,Zomato,Purchase,Credit Card,Desktop,Delhi,INR,18,1,0
19203,Myntra,Transfer,Credit Card,Tablet,Bangalore,INR,15,0,0
32241,Myntra,Withdrawal,Debit Card,Mobile,Chennai,INR,10,1,0
44743,Amazon India,Deposit,Debit Card,Mobile,Hyderabad,INR,23,0,1
43075,Zomato,Deposit,Wallet,Tablet,Chennai,INR,14,0,1
49851,Amazon India,Transfer,Wallet,Mobile,Hyderabad,INR,19,1,1
6778,Myntra,Purchase,Credit Card,Mobile,Hyderabad,INR,4,1,0
47922,Amazon India,Deposit,Credit Card,Mobile,Hyderabad,INR,9,1,1
12250,Zomato,Transfer,Net Banking,Mobile,Hyderabad,INR,2,1,1
17913,Swiggy,Transfer,Debit Card,Mobile,Mumbai,INR,11,1,0
18237,Zomato,Purchase,Net Banking,Desktop,Delhi,INR,19,0,0
1981,Zomato,Purchase,Debit Card,Mobile,Hyderabad,INR,2,1,0
11408,Zomato,Deposit,UPI,Desktop,Delhi,INR,19,0,0
36425,Reliance Digital,Deposit,Net Banking,Mobile,Hyderabad,INR,5,0,0
2689,Zomato,Deposit,Credit Card,Tablet,Delhi,INR,0,0,1
23279,Myntra,Transfer,Wallet,Mobile,Delhi,INR,17,1,0
18069,Zomato,Purchase,Wallet,Tablet,Hyderabad,INR,20,1,0
12266,Reliance Digital,Purchase,UPI,Tablet,Bangalore,INR,22,1,0
37971,Flipkart,Transfer,UPI,Desktop,Chennai,INR,19,0,1
12877,Swiggy,Transfer,Net Banking,Mobile,Mumbai,INR,20,1,0
21602,Reliance Digital,Transfer,Debit Card,Tablet,Hyderabad,INR,22,1,0
40955,Swiggy,Transfer,Wallet,Mobile,Hyderabad,INR,9,0,1
4753,Flipkart,Withdrawal,Debit Card,Desktop,Bangalore,INR,23,1,0
38906,Myntra,Transfer,Credit Card,Tablet,Hyderabad,INR,6,0,1
3413,Amazon India,Purchase,Net Banking,Mobile,Delhi,INR,21,0,0
11438,Amazon India,Deposit,Credit Card,Desktop,Bangalore,INR,19,1,0
21371,Zomato,Transfer,Credit Card,Desktop,Delhi,INR,23,1,1
20288,Swiggy,Purchase,Credit Card,Mobile,Hyderabad,INR,12,1,0
28084,Flipkart,Deposit,UPI,Desktop,Hyderabad,INR,20,0,0
26734,Zomato,Withdrawal,Credit Card,Desktop,Hyderabad,INR,8,1,0
26718,Amazon India,Withdrawal,Net Banking,Tablet,Hyderabad,INR,7,0,0
14542,Zomato,Withdrawal,Credit Card,Mobile,Mumbai,INR,13,1,0
12296,Myntra,Transfer,Debit Card,Mobile,Bangalore,INR,4,1,1
38478,Swiggy,Purchase,Wallet,Mobile,Mumbai,INR,18,1,0
22805,Swiggy,Withdrawal,UPI,Tablet,Chennai,INR,16,1,0
29986,Swiggy,Deposit,UPI,Tablet,Bangalore,INR,11,0,0
4250,Zomato,Purchase,Net Banking,Desktop,Hyderabad,INR,8,1,0
33218,Swiggy,Transfer,Net Banking,Mobile,Mumbai,INR,18,0,1
37417,Zomato,Deposit,Net Banking,Mobile,Hyderabad,INR,1,0,1
16259,Swiggy,Deposit,Debit Card,Mobile,Bangalore,INR,3,0,0
41674,Swiggy,Withdrawal,Credit Card,Desktop,Hyderabad,INR,19,1,1
6016,Amazon India,Deposit,Debit Card,Tablet,Hyderabad,INR,4,1,0
14479,Myntra,Purchase,Wallet,Desktop,Mumbai,INR,10,1,0
8725,Swiggy,Withdrawal,Debit Card,Desktop,Hyderabad,INR,16,0,0
2284,Myntra,Withdrawal,Wallet,Desktop,Hyderabad,INR,3,0,1
20899,Zomato,Deposit,Credit Card,Desktop,Mumbai,INR,14,1,0
34584,Reliance Digital,Purchase,UPI,Desktop,Chennai,INR,3,0,1
43180,Swiggy,Purchase,Debit Card,Desktop,Bangalore,INR,12,0,0
28145,Myntra,Transfer,Net Banking,Desktop,Chennai,INR,17,1,0
21312,Reliance Digital,Withdrawal,Debit Card,Tablet,Chennai,INR,16,0,0
18662,Flipkart,Transfer,Net Banking,Desktop,Chennai,INR,14,0,1
7535,Myntra,Withdrawal,Net Banking,Desktop,Mumbai,INR,12,1,0
4463,Reliance Digital,Withdrawal,UPI,Tablet,Chennai,INR,16,1,0
14923,Reliance Digital,Transfer,UPI,Mobile,Delhi,INR,3,0,1
3179,Zomato,Withdrawal,Credit Card,Desktop,Chennai,INR,4,1,1
24898,Swiggy,Withdrawal,Wallet,Desktop,Hyderabad,INR,0,1,1
25287,Reliance Digital,Withdrawal,Debit Card,Tablet,Hyderabad,INR,12,0,0
38398,Reliance Digital,Withdrawal,Net Banking,Mobile,Delhi,INR,22,0,1
37088,Flipkart,Purchase,Credit Card,Desktop,Mumbai,INR,14,0,1
13890,Zomato,Withdrawal,UPI,Mobile,Mumbai,INR,13,1,0
49554,Swiggy,Deposit,Net Banking,Desktop,Hyderabad,INR,22,1,0
20955,Amazon India,Deposit,UPI,Tablet,Chennai,INR,15,0,0
20027,Flipkart,Deposit,UPI,Desktop,Bangalore,INR,15,1,0
482,Amazon India,Withdrawal,Wallet,Tablet,Delhi,INR,20,1,0
15944,Reliance Digital,Deposit,Wallet,Tablet,Mumbai,INR,20,0,0
29761,Flipkart,Transfer,Wallet,Mobile,Chennai,INR,5,1,1
38051,Flipkart,Purchase,UPI,Tablet,Delhi,INR,6,0,0
37954,Reliance Digital,Transfer,Credit Card,Desktop,Delhi,INR,9,1,1
25925,Swiggy,Deposit,UPI,Desktop,Chennai,INR,21,0,0
32433,Reliance Digital,Transfer,Credit Card,Tablet,Hyderabad,INR,18,1,1
38742,Swiggy,Deposit,Wallet,Desktop,Chennai,INR,10,1,0
36088,Zomato,Deposit,Wallet,Desktop,Mumbai,INR,0,0,1
14872,Amazon India,Withdrawal,Credit Card,Tablet,Chennai,INR,15,1,0
46358,Myntra,Purchase,Credit Card,Tablet,Hyderabad,INR,7,1,1
42676,Amazon India,Transfer,UPI,Tablet,Chennai,INR,11,1,1
38432,Flipkart,Transfer,Credit Card,Tablet,Mumbai,INR,2,0,1
48518,Swiggy,Transfer,Wallet,Mobile,Mumbai,INR,17,0,0
45404,Zomato,Deposit,Net Banking,Desktop,Bangalore,INR,8,1,1
5938,Reliance Digital,Purchase,Credit Card,Tablet,Hyderabad,INR,20,0,0
48799,Reliance Digital,Withdrawal,Debit Card,Mobile,Mumbai,INR,4,1,1
19354,Reliance Digital,Deposit,Debit Card,Tablet,Delhi,INR,4,0,0
1828,Flipkart,Transfer,Debit Card,Desktop,Chennai,INR,0,0,0
12017,Amazon India,Transfer,Debit Card,Mobile,Bangalore,INR,12,1,1
602,Reliance Digital,Transfer,UPI,Tablet,Mumbai,INR,21,0,0
3215,Reliance Digital,Purchase,Debit Card,Desktop,Bangalore,INR,9,1,0
19431,Amazon India,Deposit,Debit Card,Mobile,Hyderabad,INR,10,1,0
11882,Myntra,Purchase,Debit Card,Desktop,Delhi,INR,3,0,0
34154,Swiggy,Transfer,Wallet,Tablet,Delhi,INR,2,1,1
40704,Amazon India,Purchase,Credit Card,Desktop,Mumbai,INR,6,1,1
2617,Myntra,Transfer,Debit Card,Mobile,Mumbai,INR,3,0,1
42388,Reliance Digital,Deposit,Debit Card,Tablet,Hyderabad,INR,4,0,1
17802,Zomato,Deposit,Wallet,Desktop,Bangalore,INR,16,0,0
9201,Myntra,Purchase,Wallet,Mobile,Delhi,INR,12,0,0
34309,Zomato,Transfer,Net Banking,Mobile,Hyderabad,INR,19,0,1
37652,Reliance Digital,Transfer,Wallet,Mobile,Bangalore,INR,22,1,1
31630,Flipkart,Deposit,Wallet,Mobile,Chennai,INR,8,0,0
38195,Reliance Digital,Transfer,UPI,Tablet,Bangalore,INR,18,1,0
9430,Swiggy,Transfer,Net Banking,Desktop,Mumbai,INR,7,1,0
19753,Amazon India,Withdrawal,Net Banking,Tablet,Mumbai,INR,17,1,0
43764,Reliance Digital,Transfer,Net Banking,Tablet,Mumbai,INR,19,1,1
42350,Zomato,Deposit,Debit Card,Mobile,Hyderabad,INR,16,1,0
6546,Flipkart,Purchase,Credit Card,Mobile,Delhi,INR,10,0,0
23252,Myntra,Purchase,Credit Card,Tablet,Delhi,INR,10,0,0
9673,Reliance Digital,Withdrawal,Net Banking,Tablet,Delhi,INR,14,0,0
2313,Flipkart,Transfer,UPI,Mobile,Bangalore,INR,3,0,1
28944,Amazon India,Transfer,UPI,Tablet,Chennai,INR,9,0,0
19282,Reliance Digital,Purchase,Net Banking,Mobile,Hyderabad,INR,20,1,0
31120,Amazon India,Purchase,Debit Card,Mobile,Hyderabad,INR,12,1,1
44636,Flipkart,Withdrawal,Wallet,Tablet,Bangalore,INR,17,0,0
4530,Swiggy,Withdrawal,Net Banking,Mobile,Delhi,INR,4,0,0
18586,Myntra,Purchase,Credit Card,Desktop,Chennai,INR,14,1,1
9113,Swiggy,Purchase,Debit Card,Desktop,Hyderabad,INR,1,0,0
29876,Myntra,Deposit,Net Banking,Desktop,Mumbai,INR,7,1,0
8735,Zomato,Deposit,UPI,Mobile,Chennai,INR,1,1,0
31732,Flipkart,Transfer,Debit Card,Mobile,Delhi,INR,5,0,0
19352,Zomato,Transfer,Credit Card,Desktop,Delhi,INR,8,1,1
45116,Amazon India,Purchase,UPI,Mobile,Delhi,INR,18,1,1
